enter_date,enter_time,exit_date,exit_time,direction,enter_price,exit_price,close_reason,quantity,pnl
3/7/2022,23:27:00,3/8/2022,2:43:00,short,14735.5,14642.75,MDL,1,1852.5
3/8/2022,2:44:00,3/8/2022,7:17:00,long,14653.25,14868.8,TP,1,4308.5
3/8/2022,7:41:00,3/8/2022,7:45:00,long,14801.75,14772.5,MDL,1,-587.5
3/8/2022,7:46:00,3/8/2022,9:35:00,short,14763.25,14686.75,MDL,1,1527.5
3/8/2022,9:36:00,3/8/2022,9:39:00,long,14800,14717.5,MDL,1,-1652.5
3/8/2022,9:40:00,3/8/2022,9:43:00,short,14692.5,14744.75,MDL,1,-1047.5
3/8/2022,9:44:00,3/8/2022,9:53:00,long,14811.25,14725.75,MDL,1,-1712.5
3/8/2022,9:54:00,3/8/2022,10:19:00,short,14715.75,14664.5,MDL,1,1022.5
3/8/2022,10:20:00,3/8/2022,10:32:00,long,14718,14639,MDL,1,-1582.5
3/8/2022,10:33:00,3/8/2022,10:54:00,short,14608.5,14635.75,MDL,1,-547.5
3/8/2022,10:55:00,3/8/2022,11:21:00,long,14729,14687.75,MDL,1,-827.5
3/8/2022,11:22:00,3/8/2022,11:54:00,short,14654.75,14679.75,MDL,1,-502.5
3/8/2022,11:55:00,3/8/2022,12:15:00,long,14683,14920.35,TP,1,4744.5
3/8/2022,13:26:00,3/8/2022,14:45:00,short,14996.75,14871.25,MDL,1,2507.5
3/8/2022,14:46:00,3/8/2022,15:28:00,long,14891.5,14839.5,MDL,1,-1042.5
3/8/2022,15:29:00,3/8/2022,15:59:00,short,14809,14700.25,EOD,1,2172.5
3/8/2022,18:34:00,3/8/2022,20:32:00,short,14697.75,14747.75,MDL,1,-1002.5
3/8/2022,21:27:00,3/9/2022,8:31:00,long,14756.25,15041.44,TP,1,5701.3
3/9/2022,9:36:00,3/9/2022,10:02:00,short,14997.5,15042.25,MDL,1,-897.5
3/9/2022,10:03:00,3/9/2022,15:59:00,long,15071.5,15167.5,EOD,1,1917.5
3/9/2022,18:27:00,3/9/2022,22:37:00,long,15177.5,15160.5,MDL,1,-342.5
3/9/2022,22:38:00,3/10/2022,4:06:00,short,15156.75,15133,MDL,1,472.5
3/10/2022,4:07:00,3/10/2022,5:11:00,long,15143,15070.25,MDL,1,-1457.5
3/10/2022,5:32:00,3/10/2022,8:33:00,short,15062.5,15040.5,MDL,1,437.5
3/10/2022,8:34:00,3/10/2022,8:50:00,long,15060.25,14982.75,MDL,1,-1552.5
3/10/2022,8:51:00,3/10/2022,10:17:00,short,14969.75,15026.75,MDL,1,-1142.5
3/10/2022,10:18:00,3/10/2022,10:32:00,long,15039,14971.75,MDL,1,-1347.5
3/10/2022,18:08:00,3/10/2022,20:03:00,long,15029.25,14989.25,MDL,1,-802.5
3/10/2022,23:00:00,3/11/2022,4:20:00,short,14939.5,15067.5,MDL,1,-2562.5
3/11/2022,4:21:00,3/11/2022,6:26:00,long,15073.25,15271.34,TP,1,3959.3
3/11/2022,6:28:00,3/11/2022,9:55:00,short,15221,15026.39,TP,1,3889.7
3/11/2022,13:09:00,3/11/2022,13:24:00,short,14898.75,14938,MDL,1,-787.5
3/11/2022,13:25:00,3/11/2022,15:50:00,long,14939.5,14768.4,SL,1,-3424.5
3/13/2022,18:03:00,3/13/2022,23:22:00,long,14828.25,14767.75,MDL,1,-1212.5
3/13/2022,23:23:00,3/14/2022,2:23:00,short,14768,14805.75,MDL,1,-757.5
3/14/2022,2:24:00,3/14/2022,4:26:00,long,14821.5,14772,MDL,1,-992.5
3/14/2022,4:27:00,3/14/2022,5:43:00,short,14760.5,14820,MDL,1,-1192.5
3/14/2022,18:00:00,3/14/2022,19:39:00,short,14525.75,14558.75,MDL,1,-662.5
3/14/2022,19:52:00,3/15/2022,4:30:00,long,14550,14446.25,MDL,1,-2077.5
3/15/2022,4:31:00,3/15/2022,5:44:00,short,14428.5,14469.75,MDL,1,-827.5
3/15/2022,5:45:00,3/15/2022,9:42:00,long,14475.75,14566,MDL,1,1802.5
3/15/2022,9:43:00,3/15/2022,9:57:00,short,14544.75,14620.5,MDL,1,-1517.5
3/15/2022,11:57:00,3/15/2022,12:57:00,short,14768.75,14780.25,MDL,1,-232.5
3/15/2022,12:58:00,3/15/2022,13:29:00,long,14789.25,14757,MDL,1,-647.5
3/15/2022,13:30:00,3/15/2022,14:50:00,short,14738.25,14804.5,MDL,1,-1327.5
3/15/2022,20:24:00,3/16/2022,4:02:00,long,14869.5,15073.47,TP,1,4076.9
3/16/2022,9:39:00,3/16/2022,9:42:00,short,15130.5,15136.5,MDL,1,-122.5
3/16/2022,9:43:00,3/16/2022,12:32:00,long,15149.5,15230.75,MDL,1,1622.5
3/16/2022,18:51:00,3/16/2022,22:07:00,long,15408,15372.25,MDL,1,-717.5
3/16/2022,22:08:00,3/17/2022,3:28:00,short,15373.75,15416.5,MDL,1,-857.5
3/17/2022,3:29:00,3/17/2022,3:36:00,long,15419,15387.25,MDL,1,-637.5
3/17/2022,3:37:00,3/17/2022,7:04:00,short,15384.25,15360.5,MDL,1,472.5
3/17/2022,7:05:00,3/17/2022,9:28:00,long,15367.25,15312.5,MDL,1,-1097.5
3/17/2022,9:29:00,3/17/2022,9:46:00,short,15317,15351.25,MDL,1,-687.5
3/17/2022,9:47:00,3/17/2022,10:31:00,long,15357.5,15372.25,MDL,1,292.5
3/17/2022,10:32:00,3/17/2022,11:39:00,short,15364.5,15377.75,MDL,1,-267.5
3/17/2022,11:40:00,3/17/2022,15:59:00,long,15387,15535.25,EOD,1,2962.5
3/17/2022,18:00:00,3/17/2022,18:40:00,long,15503,15487.75,MDL,1,-307.5
3/17/2022,18:41:00,3/18/2022,3:07:00,short,15483.25,15458.75,MDL,1,487.5
3/18/2022,3:08:00,3/18/2022,10:04:00,long,15459,15640.26,TP,1,3622.7
3/18/2022,10:37:00,3/18/2022,13:33:00,short,15624,15763.13,SL,1,-2785.1
3/20/2022,20:32:00,3/20/2022,22:21:00,long,15823.5,15821.25,MDL,1,-47.5
3/20/2022,22:22:00,3/21/2022,5:33:00,short,15822.5,15818,MDL,1,87.5
3/21/2022,5:39:00,3/21/2022,9:00:00,long,15821,15813,MDL,1,-162.5
3/21/2022,9:01:00,3/21/2022,9:39:00,short,15806.75,15861,MDL,1,-1087.5
3/21/2022,9:40:00,3/21/2022,9:48:00,long,15871.5,15852.5,MDL,1,-382.5
3/21/2022,9:49:00,3/21/2022,10:21:00,short,15825.5,15680.97,TP,1,2888.1
3/21/2022,10:43:00,3/21/2022,10:47:00,short,15730.75,15737.25,MDL,1,-132.5
3/21/2022,10:48:00,3/21/2022,12:30:00,long,15753,15853,MDL,1,1997.5
3/21/2022,12:31:00,3/21/2022,13:38:00,short,15788.5,15691.5,MDL,1,1937.5
3/21/2022,19:15:00,3/21/2022,20:41:00,long,15804.75,15775,MDL,1,-597.5
3/21/2022,20:42:00,3/22/2022,7:09:00,short,15771.75,15844,MDL,1,-1447.5
3/22/2022,7:10:00,3/22/2022,7:50:00,long,15847.5,15832.75,MDL,1,-297.5
3/22/2022,7:51:00,3/22/2022,9:35:00,short,15829.25,15865.5,MDL,1,-727.5
3/22/2022,18:04:00,3/23/2022,4:53:00,long,16091.75,16083,MDL,1,-177.5
3/23/2022,4:54:00,3/23/2022,9:33:00,short,16085.75,15954.62,TP,1,2620.1
3/23/2022,10:07:00,3/23/2022,10:46:00,long,15957.5,15990,MDL,1,647.5
3/23/2022,10:47:00,3/23/2022,11:01:00,short,15979.75,16034.25,MDL,1,-1092.5
3/23/2022,11:11:00,3/23/2022,12:10:00,long,16040,16070.5,MDL,1,607.5
3/23/2022,12:11:00,3/23/2022,14:15:00,short,16057.75,15916.61,TP,1,2820.3
3/23/2022,19:18:00,3/24/2022,2:52:00,short,15927.25,15961.75,MDL,1,-692.5
3/24/2022,2:53:00,3/24/2022,6:15:00,long,15956.5,15964.25,MDL,1,152.5
3/24/2022,6:16:00,3/24/2022,7:30:00,short,15958.5,16000,MDL,1,-832.5
3/24/2022,7:41:00,3/24/2022,8:31:00,long,15975.75,15957,MDL,1,-377.5
3/24/2022,8:32:00,3/24/2022,9:41:00,short,15952,15967.75,MDL,1,-317.5
3/24/2022,9:42:00,3/24/2022,9:50:00,long,15986.75,15935,MDL,1,-1037.5
3/24/2022,21:01:00,3/25/2022,4:05:00,long,16172.5,16212.75,MDL,1,802.5
3/25/2022,4:06:00,3/25/2022,5:45:00,short,16201.25,16198.25,MDL,1,57.5
3/25/2022,5:46:00,3/25/2022,9:19:00,long,16201.5,16231.75,MDL,1,602.5
3/25/2022,9:20:00,3/25/2022,10:23:00,short,16229.5,16197.25,MDL,1,642.5
3/25/2022,10:24:00,3/25/2022,10:55:00,long,16206.75,16193.25,MDL,1,-272.5
3/25/2022,10:56:00,3/25/2022,11:26:00,short,16178,16045.11,TP,1,2655.3
3/27/2022,18:55:00,3/27/2022,20:02:00,long,16182.5,16157,MDL,1,-512.5
3/27/2022,20:03:00,3/28/2022,3:06:00,short,16154.5,16158.5,MDL,1,-82.5
3/28/2022,3:11:00,3/28/2022,8:51:00,long,16152,16203.5,MDL,1,1027.5
3/28/2022,8:52:00,3/28/2022,9:34:00,short,16195.5,16241.75,MDL,1,-927.5
3/28/2022,9:35:00,3/28/2022,10:02:00,long,16249.25,16300.25,MDL,1,1017.5
3/28/2022,10:03:00,3/28/2022,10:48:00,short,16291.75,16294.5,MDL,1,-57.5
3/28/2022,10:49:00,3/28/2022,11:05:00,long,16308,16267,MDL,1,-822.5
3/28/2022,11:06:00,3/28/2022,12:52:00,short,16252.5,16217.25,MDL,1,702.5
3/28/2022,12:53:00,3/28/2022,14:59:00,long,16225,16381.54,TP,1,3128.3
3/29/2022,6:08:00,3/29/2022,7:50:00,short,16485.5,16516,MDL,1,-612.5
3/29/2022,7:51:00,3/29/2022,9:33:00,long,16531,16662.51,TP,1,2627.7
3/29/2022,9:41:00,3/29/2022,10:50:00,short,16598.5,16550.75,MDL,1,952.5
3/29/2022,10:51:00,3/29/2022,12:30:00,long,16568.75,16569,MDL,1,2.5
3/29/2022,12:31:00,3/29/2022,13:44:00,short,16553,16595.5,MDL,1,-852.5
3/29/2022,13:45:00,3/29/2022,15:59:00,long,16602.5,16679.75,EOD,1,1542.5
3/29/2022,18:10:00,3/30/2022,9:33:00,short,16653,16627.5,MDL,1,507.5
3/30/2022,9:34:00,3/30/2022,10:54:00,long,16633.5,16632.5,MDL,1,-22.5
3/30/2022,10:55:00,3/30/2022,11:59:00,short,16623.5,16590,MDL,1,667.5
3/30/2022,12:00:00,3/30/2022,13:46:00,long,16600.5,16589.25,MDL,1,-227.5
3/30/2022,13:47:00,3/30/2022,15:48:00,short,16585.75,16517,MDL,1,1372.5
3/30/2022,15:49:00,3/30/2022,15:59:00,long,16518.5,16506.5,EOD,1,-242.5
3/30/2022,18:00:00,3/31/2022,4:38:00,long,16546.75,16583,MDL,1,722.5
3/31/2022,4:39:00,3/31/2022,9:38:00,short,16574.25,16459.69,TP,1,2288.7
3/31/2022,18:00:00,3/31/2022,23:41:00,short,16365,16369,MDL,1,-82.5
3/31/2022,23:42:00,4/1/2022,8:43:00,long,16371.5,16359.75,MDL,1,-237.5
4/1/2022,8:44:00,4/1/2022,9:32:00,short,16356.5,16361.25,MDL,1,-97.5
4/1/2022,9:33:00,4/1/2022,9:39:00,long,16375.25,16332.75,MDL,1,-852.5
4/1/2022,9:40:00,4/1/2022,10:11:00,short,16314.25,16297.75,MDL,1,327.5
4/1/2022,10:12:00,4/1/2022,10:20:00,long,16306.25,16283.25,MDL,1,-462.5
4/1/2022,10:21:00,4/1/2022,10:35:00,short,16269.5,16307.25,MDL,1,-757.5
4/1/2022,10:36:00,4/1/2022,11:26:00,long,16317.5,16296,MDL,1,-432.5
4/3/2022,19:36:00,4/3/2022,20:30:00,long,16268.25,16260.25,MDL,1,-162.5
4/3/2022,20:34:00,4/4/2022,3:11:00,short,16255.75,16301.25,MDL,1,-912.5
4/4/2022,3:12:00,4/4/2022,4:35:00,short,16293.5,16325,MDL,1,-632.5
4/4/2022,4:44:00,4/4/2022,8:47:00,long,16311.75,16340,MDL,1,562.5
4/4/2022,8:48:00,4/4/2022,9:35:00,short,16332.5,16357,MDL,1,-492.5
4/4/2022,9:36:00,4/4/2022,9:55:00,long,16379.75,16495.77,TP,1,2317.9
4/4/2022,14:07:00,4/4/2022,14:34:00,short,16535,16566.25,MDL,1,-627.5
4/5/2022,1:12:00,4/5/2022,5:27:00,long,16599.25,16601.25,MDL,1,37.5
4/5/2022,5:28:00,4/5/2022,9:53:00,short,16599,16498.53,TP,1,2006.9
4/5/2022,10:53:00,4/5/2022,12:18:00,long,16406,16324.76,SL,1,-1627.3
4/5/2022,13:01:00,4/5/2022,13:06:00,short,16333.25,16333.75,MDL,1,-12.5
4/5/2022,13:07:00,4/5/2022,13:41:00,long,16351.75,16335,MDL,1,-337.5
4/5/2022,13:42:00,4/5/2022,14:19:00,short,16334.25,16341,MDL,1,-137.5
4/5/2022,14:20:00,4/5/2022,15:04:00,long,16349.75,16304,MDL,1,-917.5
4/5/2022,15:05:00,4/5/2022,15:59:00,short,16297.25,16259,EOD,1,762.5
4/5/2022,18:00:00,4/5/2022,21:28:00,long,16307.25,16253,MDL,1,-1087.5
4/5/2022,21:29:00,4/6/2022,3:30:00,short,16249.75,16266,MDL,1,-327.5
4/6/2022,3:31:00,4/6/2022,3:33:00,long,16269.25,16244.25,MDL,1,-502.5
4/6/2022,3:34:00,4/6/2022,6:17:00,short,16236,16125.42,TP,1,2209.1
4/6/2022,9:32:00,4/6/2022,9:55:00,short,16067.25,15948.76,TP,1,2367.3
4/6/2022,10:46:00,4/6/2022,12:14:00,long,15951.25,15911.5,MDL,1,-797.5
4/6/2022,12:15:00,4/6/2022,13:23:00,short,15906,15918,MDL,1,-242.5
4/6/2022,13:24:00,4/6/2022,14:02:00,long,15925.5,16057.21,TP,1,2631.7
4/6/2022,18:00:00,4/7/2022,7:04:00,short,15942.5,15989,MDL,1,-932.5
4/7/2022,7:05:00,4/7/2022,7:45:00,long,15992.5,15990.75,MDL,1,-37.5
4/7/2022,7:46:00,4/7/2022,9:33:00,short,15982.25,15933.25,MDL,1,977.5
4/7/2022,9:34:00,4/7/2022,9:44:00,long,15958.75,15979.5,MDL,1,412.5
4/7/2022,9:45:00,4/7/2022,9:54:00,short,15952,15971,MDL,1,-382.5
4/7/2022,9:55:00,4/7/2022,10:08:00,long,15992,15991,MDL,1,-22.5
4/7/2022,10:09:00,4/7/2022,11:52:00,short,15973.75,15826.58,TP,1,2940.9
4/7/2022,13:06:00,4/7/2022,14:55:00,long,15828.75,15995.1,TP,1,3324.5
4/7/2022,18:00:00,4/8/2022,4:56:00,short,15982.5,16033,MDL,1,-1012.5
4/8/2022,4:57:00,4/8/2022,5:01:00,long,16030,16024.75,MDL,1,-107.5
4/8/2022,5:02:00,4/8/2022,9:33:00,short,16015,15865.35,TP,1,2990.5
4/8/2022,10:08:00,4/8/2022,11:23:00,long,15795.75,15871.5,MDL,1,1512.5
4/8/2022,11:24:00,4/8/2022,12:19:00,short,15859.5,15900.5,MDL,1,-822.5
4/8/2022,12:51:00,4/8/2022,13:25:00,long,15905.75,15874.75,MDL,1,-622.5
4/8/2022,13:26:00,4/8/2022,15:59:00,short,15867.25,15770,EOD,1,1942.5
4/10/2022,18:03:00,4/11/2022,2:57:00,short,15809.75,15683.75,MDL,1,2517.5
4/11/2022,2:58:00,4/11/2022,4:06:00,long,15681.5,15681.25,MDL,1,-7.5
4/11/2022,4:07:00,4/11/2022,6:15:00,short,15674.5,15672.5,MDL,1,37.5
4/11/2022,6:16:00,4/11/2022,8:49:00,long,15681,15610.5,MDL,1,-1412.5
4/11/2022,8:50:00,4/11/2022,9:47:00,short,15615,15610.75,MDL,1,82.5
4/11/2022,9:48:00,4/11/2022,10:24:00,long,15626.5,15559,MDL,1,-1352.5
4/11/2022,10:25:00,4/11/2022,13:00:00,short,15555,15537,MDL,1,357.5
4/11/2022,13:01:00,4/11/2022,14:30:00,long,15556.25,15505.75,MDL,1,-1012.5
4/11/2022,14:31:00,4/11/2022,15:59:00,short,15497.75,15442,EOD,1,1112.5
4/11/2022,18:31:00,4/12/2022,3:20:00,short,15459,15391,MDL,1,1357.5
4/12/2022,3:21:00,4/12/2022,8:30:00,long,15391.5,15541.54,TP,1,2998.3
4/12/2022,18:00:00,4/12/2022,18:05:00,short,15399,15408.5,MDL,1,-192.5
4/12/2022,18:06:00,4/13/2022,3:07:00,long,15412,15484.5,MDL,1,1447.5
4/13/2022,3:08:00,4/13/2022,7:14:00,short,15472.75,15505.25,MDL,1,-652.5
4/13/2022,7:15:00,4/13/2022,7:55:00,long,15510,15444.5,MDL,1,-1312.5
4/13/2022,7:56:00,4/13/2022,9:41:00,short,15439,15427.5,MDL,1,227.5
4/13/2022,9:42:00,4/13/2022,11:25:00,long,15453.75,15615.23,TP,1,3227.1
4/13/2022,13:35:00,4/13/2022,15:59:00,long,15615.75,15667,EOD,1,1022.5
4/13/2022,19:40:00,4/14/2022,3:10:00,long,15662,15686.25,MDL,1,482.5
4/14/2022,3:11:00,4/14/2022,10:06:00,short,15671.25,15526.91,TP,1,2884.3
4/14/2022,13:48:00,4/14/2022,14:52:00,long,15462.25,15426,MDL,1,-727.5
4/17/2022,22:48:00,4/18/2022,3:07:00,short,15210.5,15220.75,MDL,1,-207.5
4/18/2022,3:08:00,4/18/2022,8:14:00,long,15218.25,15262.75,MDL,1,887.5
4/18/2022,8:15:00,4/18/2022,9:32:00,short,15258.5,15363.75,SL,1,-2107.5
4/18/2022,9:46:00,4/18/2022,10:01:00,short,15328.75,15294.75,MDL,1,677.5
4/18/2022,10:02:00,4/18/2022,10:56:00,long,15344.75,15387.5,MDL,1,852.5
4/18/2022,10:57:00,4/18/2022,12:25:00,short,15378.75,15241.62,TP,1,2740.1
4/18/2022,12:57:00,4/18/2022,13:10:00,short,15268.25,15291.25,MDL,1,-462.5
4/18/2022,13:11:00,4/18/2022,15:04:00,long,15302,15371,MDL,1,1377.5
4/18/2022,15:05:00,4/18/2022,15:59:00,short,15364.5,15340.5,EOD,1,477.5
4/18/2022,19:31:00,4/18/2022,20:50:00,long,15414,15403.75,MDL,1,-207.5
4/18/2022,20:51:00,4/19/2022,2:17:00,short,15394.25,15438.5,MDL,1,-887.5
4/19/2022,2:33:00,4/19/2022,3:13:00,long,15438.25,15399.25,MDL,1,-782.5
4/19/2022,3:14:00,4/19/2022,7:01:00,short,15389.25,15339.5,MDL,1,992.5
4/19/2022,7:02:00,4/19/2022,9:05:00,long,15342.75,15331.75,MDL,1,-222.5
4/19/2022,9:06:00,4/19/2022,9:47:00,short,15314,15351.75,MDL,1,-757.5
4/19/2022,9:48:00,4/19/2022,10:17:00,long,15388,15538.82,TP,1,3013.9
4/19/2022,12:41:00,4/19/2022,14:11:00,long,15585,15583.25,MDL,1,-37.5
4/19/2022,14:12:00,4/19/2022,15:59:00,short,15563.5,15655.5,EOD,1,-1842.5
4/19/2022,18:19:00,4/20/2022,0:14:00,short,15552.25,15550,MDL,1,42.5
4/20/2022,0:15:00,4/20/2022,7:55:00,long,15551.5,15709.68,TP,1,3161.1
4/20/2022,9:33:00,4/20/2022,9:57:00,short,15677.5,15525.24,TP,1,3042.7
4/20/2022,18:00:00,4/21/2022,2:13:00,long,15516.25,15526,MDL,1,192.5
4/21/2022,2:21:00,4/21/2022,3:56:00,short,15522.5,15569.75,MDL,1,-947.5
4/21/2022,3:57:00,4/21/2022,9:57:00,long,15585.75,15673,MDL,1,1742.5
4/21/2022,9:58:00,4/21/2022,11:32:00,short,15658,15508.3,TP,1,2991.5
4/21/2022,22:03:00,4/22/2022,0:21:00,short,15116.5,15132.75,MDL,1,-327.5
4/22/2022,0:22:00,4/22/2022,3:23:00,long,15148,15148.25,MDL,1,2.5
4/22/2022,3:24:00,4/22/2022,4:02:00,short,15138.5,15172,MDL,1,-672.5
4/22/2022,4:03:00,4/22/2022,5:45:00,long,15182.75,15135.75,MDL,1,-942.5
4/22/2022,5:46:00,4/22/2022,7:12:00,short,15121.75,15161.5,MDL,1,-797.5
4/22/2022,7:13:00,4/22/2022,9:09:00,long,15170,15160.25,MDL,1,-197.5
4/22/2022,9:10:00,4/22/2022,9:33:00,short,15151.5,15171,MDL,1,-392.5
4/24/2022,19:32:00,4/24/2022,23:54:00,short,14800,14758.25,MDL,1,832.5
4/24/2022,23:55:00,4/25/2022,2:31:00,long,14761.75,14708.5,MDL,1,-1067.5
4/25/2022,2:32:00,4/25/2022,3:17:00,short,14711.25,14721.5,MDL,1,-207.5
4/25/2022,3:18:00,4/25/2022,4:44:00,long,14736.25,14699.5,MDL,1,-737.5
4/25/2022,4:45:00,4/25/2022,8:24:00,short,14697.25,14708.75,MDL,1,-232.5
4/25/2022,8:25:00,4/25/2022,9:44:00,long,14714,14765.5,MDL,1,1027.5
4/25/2022,9:45:00,4/25/2022,9:50:00,short,14712,14761.75,MDL,1,-997.5
4/25/2022,9:51:00,4/25/2022,9:59:00,long,14789.25,14718,MDL,1,-1427.5
4/25/2022,10:00:00,4/25/2022,10:10:00,short,14695.5,14769.25,MDL,1,-1477.5
4/26/2022,1:19:00,4/26/2022,2:45:00,long,14988.5,14963,MDL,1,-512.5
4/26/2022,2:50:00,4/26/2022,4:59:00,short,14963.75,14954.75,MDL,1,177.5
4/26/2022,5:00:00,4/26/2022,8:37:00,long,14968.5,14913.25,MDL,1,-1107.5
4/26/2022,8:38:00,4/26/2022,9:54:00,short,14900.75,14724.79,TP,1,3516.7
4/26/2022,12:21:00,4/26/2022,12:47:00,short,14617.5,14612.25,MDL,1,102.5
4/26/2022,12:48:00,4/26/2022,13:10:00,long,14609.75,14593.75,MDL,1,-322.5
4/26/2022,13:11:00,4/26/2022,14:35:00,short,14586.5,14630.25,MDL,1,-877.5
4/26/2022,14:36:00,4/26/2022,15:13:00,long,14635.75,14573,MDL,1,-1257.5
4/26/2022,15:14:00,4/26/2022,15:59:00,short,14566.25,14483.5,EOD,1,1652.5
4/26/2022,18:03:00,4/27/2022,3:25:00,long,14343.5,14477,MDL,1,2667.5
4/27/2022,3:26:00,4/27/2022,3:46:00,short,14463,14493,MDL,1,-602.5
4/27/2022,3:47:00,4/27/2022,7:07:00,long,14528.75,14540.25,MDL,1,227.5
4/27/2022,7:08:00,4/27/2022,9:32:00,short,14538,14505.25,MDL,1,652.5
4/27/2022,9:33:00,4/27/2022,10:02:00,long,14533.75,14639.75,MDL,1,2117.5
4/27/2022,10:03:00,4/27/2022,10:38:00,short,14579,14457.5,MDL,1,2427.5
4/27/2022,20:19:00,4/28/2022,8:01:00,long,14600.5,14704.25,MDL,1,2072.5
4/28/2022,8:02:00,4/28/2022,9:30:00,short,14698.5,14659,MDL,1,787.5
4/28/2022,9:31:00,4/28/2022,9:43:00,long,14710.25,14622.75,MDL,1,-1752.5
4/28/2022,9:44:00,4/28/2022,11:06:00,short,14594.25,14574.75,MDL,1,387.5
4/28/2022,11:07:00,4/28/2022,11:50:00,long,14587.5,14570.75,MDL,1,-337.5
4/28/2022,11:51:00,4/28/2022,12:18:00,short,14557.5,14647.75,MDL,1,-1807.5
4/28/2022,12:19:00,4/28/2022,13:39:00,long,14658.25,14882.96,TP,1,4491.7
4/28/2022,15:41:00,4/28/2022,15:59:00,long,14929.25,14885.75,EOD,1,-872.5
4/28/2022,19:21:00,4/28/2022,21:19:00,short,14719.5,14733.75,MDL,1,-287.5
4/28/2022,21:20:00,4/29/2022,5:15:00,long,14749.75,14772.25,MDL,1,447.5
4/29/2022,5:16:00,4/29/2022,9:34:00,short,14768.5,14776,MDL,1,-152.5
4/29/2022,9:35:00,4/29/2022,10:16:00,long,14781.75,14780.75,MDL,1,-22.5
4/29/2022,10:17:00,4/29/2022,12:51:00,short,14733.5,14516.29,TP,1,4341.7
4/29/2022,13:22:00,4/29/2022,15:50:00,short,14551.5,14318.08,TP,1,4665.9
5/1/2022,19:33:00,5/2/2022,4:55:00,long,14330.25,14336.25,MDL,1,117.5
5/2/2022,4:56:00,5/2/2022,9:13:00,short,14327.5,14308.5,MDL,1,377.5
5/2/2022,9:14:00,5/2/2022,9:36:00,long,14309.5,14249.5,MDL,1,-1202.5
5/2/2022,9:37:00,5/2/2022,9:42:00,short,14224.75,14280.5,MDL,1,-1117.5
5/2/2022,9:43:00,5/2/2022,10:06:00,long,14338.75,14335.25,MDL,1,-72.5
5/2/2022,10:07:00,5/2/2022,10:25:00,short,14299.5,14358.25,MDL,1,-1177.5
5/2/2022,10:26:00,5/2/2022,10:52:00,long,14378,14389.75,MDL,1,232.5
5/2/2022,10:53:00,5/2/2022,12:20:00,short,14375.5,14370,MDL,1,107.5
5/2/2022,12:21:00,5/2/2022,12:54:00,long,14392.25,14295,MDL,1,-1947.5
5/2/2022,12:55:00,5/2/2022,15:05:00,short,14282,14258.5,MDL,1,467.5
5/2/2022,15:06:00,5/2/2022,15:51:00,long,14269.5,14512.45,TP,1,4856.5
5/2/2022,18:46:00,5/3/2022,3:10:00,long,14477.25,14537.25,MDL,1,1197.5
5/3/2022,3:11:00,5/3/2022,9:29:00,short,14535.5,14522.25,MDL,1,262.5
5/3/2022,9:30:00,5/3/2022,9:31:00,long,14519.5,14482.25,MDL,1,-747.5
5/3/2022,9:32:00,5/3/2022,9:56:00,short,14459.25,14473.5,MDL,1,-287.5
5/3/2022,9:57:00,5/3/2022,10:12:00,long,14522.25,14508.25,MDL,1,-282.5
5/3/2022,10:13:00,5/3/2022,11:06:00,short,14496.75,14508.75,MDL,1,-242.5
5/3/2022,11:07:00,5/3/2022,12:08:00,long,14524.75,14503.25,MDL,1,-432.5
5/3/2022,12:09:00,5/3/2022,13:12:00,short,14477.25,14559.75,MDL,1,-1652.5
5/3/2022,13:13:00,5/3/2022,14:11:00,long,14577,14537,MDL,1,-802.5
5/3/2022,14:12:00,5/3/2022,14:56:00,short,14522.25,14533.75,MDL,1,-232.5
5/3/2022,14:57:00,5/3/2022,15:42:00,long,14543.25,14490.5,MDL,1,-1057.5
5/3/2022,15:43:00,5/3/2022,15:59:00,short,14484.25,14531.25,EOD,1,-942.5
5/3/2022,22:21:00,5/4/2022,9:32:00,long,14579.75,14537.25,MDL,1,-852.5
5/4/2022,9:37:00,5/4/2022,10:34:00,short,14541.25,14374.52,TP,1,3332.1
5/4/2022,12:01:00,5/4/2022,13:57:00,long,14409,14583.28,TP,1,3483.1
5/4/2022,19:28:00,5/5/2022,5:23:00,long,14953.5,14877.25,MDL,1,-1527.5
5/5/2022,5:24:00,5/5/2022,9:45:00,short,14866.25,14686.39,TP,1,3594.7
5/5/2022,11:43:00,5/5/2022,11:51:00,long,14388.75,14349,MDL,1,-797.5
5/5/2022,11:52:00,5/5/2022,12:12:00,short,14327.5,14300.5,MDL,1,537.5
5/5/2022,12:13:00,5/5/2022,12:47:00,long,14340.75,14302.5,MDL,1,-767.5
5/5/2022,12:49:00,5/5/2022,13:18:00,short,14303,14338.25,MDL,1,-707.5
5/5/2022,13:19:00,5/5/2022,13:32:00,long,14352.25,14321.5,MDL,1,-617.5
5/5/2022,13:33:00,5/5/2022,15:50:00,short,14317.25,14174.75,MDL,1,2847.5
5/5/2022,15:51:00,5/5/2022,15:59:00,long,14299.25,14289.25,EOD,1,-202.5
5/5/2022,18:21:00,5/5/2022,22:03:00,long,14303.75,14256,MDL,1,-957.5
5/5/2022,22:05:00,5/6/2022,0:29:00,short,14254.5,14291.25,MDL,1,-737.5
5/6/2022,0:30:00,5/6/2022,3:59:00,long,14292.25,14254,MDL,1,-767.5
5/6/2022,4:00:00,5/6/2022,4:29:00,short,14261.75,14277.25,MDL,1,-312.5
